"","bisonID","basisOfRecord","catalogNumber","collectorNumber","recordedBy","providerID","institutionCode","resourceID","ownerInstitutionCollectionCode","eventDate","year","providedScientificName","scientificName","ITISscientificName","providedCommonName","ITIScommonName","ITIStsn","validAcceptedITIStsn","decimalLatitude","decimalLongitude","computedCountyFips","providedCounty","calculatedCounty","providedState","calculatedState","countryCode","institutionID","collectionID"
"3430",883963018,"unknown","250489.7287","","J. Michael",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1932-03-17T00:00Z",1932,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Washington","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3431",883962712,"unknown","228247.7279","","F. Shift",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-01-23T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Nevada","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3432",883962378,"unknown","132753.7249","","J. Gaut",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1904-01-10T00:00Z",1904,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3433",883963070,"unknown","253792.7288","","W. Robinson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1900-03-24T00:00Z",1900,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Wyoming","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3434",883963293,"unknown","265564.7292","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1940,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Idaho","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3435",883962716,"unknown","231537.728","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1919-02-05T00:00Z",1919,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3436",883962412,"unknown","151371.7254","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1907,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3437",883963556,"unknown","A1005.7421022","","J. Clark",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3438",883962399,"unknown","151372.7254","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1907,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3439",883962401,"unknown","147688.7253","","V. Bailey",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1906,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3440",883962403,"unknown","126423.7247","","J. Gaut",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1903-05-03T00:00Z",1903,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3441",883962410,"unknown","156845.7256","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1908-04-09T00:00Z",1908,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3442",883962482,"unknown","171131.726","","J. Moody",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Utah","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3443",883962416,"unknown","156843.7256","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1908-04-10T00:00Z",1908,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3444",883962526,"unknown","212844.7272","","H. Jackson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-06-03T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3445",883962404,"unknown","145264.7252","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1859,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Florida","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3446",883962312,"unknown","80769.72353","","A. Clarke",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1896,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3447",883962968,"unknown","249518.7287","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1930-03-21T00:00Z",1930,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3448",883962427,"unknown","157625.7256","","V. Bailey",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3449",883962425,"unknown","148882.7254","","A. Anderson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1907,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Washington","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3450",883962723,"unknown","228589.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-12-14T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3451",883962740,"unknown","228587.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1918-04-03T00:00Z",1918,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3452",883962442,"unknown","148849.7254","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1906,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3453",883962447,"unknown","167967.7259","","J. Owen",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1910,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3454",883962440,"unknown","151369.7254","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1907,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3455",883962465,"unknown","151368.7254","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1907,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3456",883963204,"unknown","263394.7291","","C. Miller",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1937,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3457",898150446,"unknown","55-1975","","",136,"NatureServe","136,201,233","NatureServe Network Species Occurrence Data","",1974,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Oklahoma","","US","http://www.natureserve.org","http://www.natureserve.org/"
"3458",883962459,"unknown","156846.7256","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1908-04-09T00:00Z",1908,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3459",883962463,"unknown","158937.7256","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1908,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3460",883962331,"unknown","108681.7242","","T. Roosevelt",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1901-02-14T00:00Z",1901,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Colorado","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3461",883962454,"unknown","151370.7254","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1907,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3462",883962523,"unknown","211208.7272","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3463",883962441,"unknown","148539.7253","","M. Ernst",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1906,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3464",883962477,"unknown","170872.726","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1910,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3465",898150330,"unknown","55-1974","","",136,"NatureServe","136,201,233","NatureServe Network Species Occurrence Data","",1974,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Oklahoma","","US","http://www.natureserve.org","http://www.natureserve.org/"
"3466",883962901,"unknown","248688.7287","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1928-12-19T00:00Z",1928,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3467",883962491,"unknown","209725.7271","","A. Clark",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1896-02-11T00:00Z",1896,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3468",883962485,"unknown","167683.7259","","D. Streeter",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1909-10-30T00:00Z",1909,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3469",883962483,"unknown","176627.7262","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1911,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3470",883962494,"unknown","211205.7272","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3471",898130356,"unknown","41-4759","","[BESTSOURCE_BCD: MATTHEWS, J. PERS COMM]",136,"NatureServe","136,201,233","NatureServe Network Species Occurrence Data","1976-02-01T00:00Z",1976,"Puma concolor coryi (Bangs, 1899)","Puma concolor coryi","Puma concolor couguar","","eastern cougar;eastern puma",552781,622093,NA,NA,NA,"","","Mississippi","","US","http://www.natureserve.org","http://www.natureserve.org/"
"3472",883962488,"unknown","168187.7259","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1910,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3473",883962513,"unknown","211207.7272","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3474",883962503,"unknown","211201.7272","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3475",883962501,"unknown","176630.7262","","H. Hotchkiss",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1911,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3476",883962508,"unknown","188640.7266","","A. Aschoff",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",1896,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3477",883963280,"unknown","264680.7292","","C. Hill",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1939-03-22T00:00Z",1939,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Texas","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3478",883963542,"unknown","275156.7295","","A. Bayne",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1946-10-02T00:00Z",1946,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3479",883963230,"unknown","263806.7291","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1938-05-07T00:00Z",1938,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3480",883962555,"unknown","223510.7277","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-06-20T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3481",883963427,"unknown","274079.7295","","A. Pickens",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1943-10-21T00:00Z",1943,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3482",883962823,"unknown","235093.7282","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1920-07-05T00:00Z",1920,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3483",883962532,"unknown","211199.7272","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3484",883962699,"unknown","228243.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-01-27T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3485",883962935,"unknown","249517.7287","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1930-06-14T00:00Z",1930,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3486",883962688,"unknown","228263.7279","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-11-14T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3487",883962537,"unknown","215200.7273","","A. Blake",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-07-23T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Idaho","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3488",883963215,"unknown","263805.7291","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1938-05-07T00:00Z",1938,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3489",883962683,"unknown","226429.7278","","T. Loveless",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-03-08T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3490",883962531,"unknown","212843.7272","","H. Jackson",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-06-03T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3491",883962591,"unknown","224472.7278","","O. Banta",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-07-23T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3492",883962662,"unknown","227698.7279","","A. Blake",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-01-17T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Idaho","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3493",883962609,"unknown","221875.7276","","J. Hammersly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-08-04T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3494",883962660,"unknown","228246.7279","","T. Bledsow",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1917-02-19T00:00Z",1917,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3495",883962333,"unknown","108688.7242","","T. Roosevelt",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1901-01-18T00:00Z",1901,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Colorado","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3496",883963509,"unknown","274988.7295","","Collector Unknown",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1946-03-04T00:00Z",1946,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3497",883962624,"unknown","224474.7278","","B. Lilly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-07-14T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Arizona","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3498",883962658,"unknown","224570.7278","","J. Hammersly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-12-14T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3499",883962625,"unknown","221873.7276","","J. Hammersly",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","1916-08-12T00:00Z",1916,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Oregon","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
"3500",883963603,"unknown","A15414.7422624","","Powell",220,"National Museum of Natural History, Smithsonian Institution","220,200,080","NMNH occurrence DwC-A","",NA,"Puma concolor couguar (Kerr, 1792)","Puma concolor couguar","Puma concolor couguar","","eastern cougar;eastern puma",622093,622093,NA,NA,NA,"","","Wyoming","","US","http://www.nmnh.si.edu/","http://collections.mnh.si.edu"
